time_TC_1,Temp_TC_1,time_TC_2,Temp_TC_2,time_TC_3,Temp_TC_3,time_TC_4,Temp_TC_4,time_TC_5,Temp_TC_5,time_TC_6,Temp_TC_6,time_TC_7,Temp_TC_7,time_TC_8,Temp_TC_8,time_TC_9,Temp_TC_9,time_TC_10,Temp_TC_10,
2.3426E+2,7.9126E+1,2.3426E+2,8.0134E+1,2.3426E+2,8.0174E+1,2.3426E+2,8.3373E+1,2.3426E+2,8.2941E+1,2.3426E+2,8.5950E+1,2.3426E+2,8.5370E+1,2.3426E+2,8.5545E+1,2.3426E+2,8.1980E+1,2.3426E+2,7.7067E+1,
2.3428E+2,7.9039E+1,2.3428E+2,8.0119E+1,2.3428E+2,8.0183E+1,2.3428E+2,8.3369E+1,2.3428E+2,8.3019E+1,2.3428E+2,8.5922E+1,2.3428E+2,8.5414E+1,2.3428E+2,8.5517E+1,2.3428E+2,8.1894E+1,2.3428E+2,7.7121E+1,
2.3430E+2,7.9017E+1,2.3430E+2,8.0111E+1,2.3430E+2,8.0181E+1,2.3430E+2,8.3271E+1,2.3430E+2,8.2795E+1,2.3430E+2,8.5913E+1,2.3430E+2,8.5205E+1,2.3430E+2,8.5466E+1,2.3430E+2,8.1849E+1,2.3430E+2,7.6932E+1,
2.3432E+2,7.9078E+1,2.3432E+2,8.0052E+1,2.3432E+2,8.0092E+1,2.3432E+2,8.3261E+1,2.3432E+2,8.2903E+1,2.3432E+2,8.5854E+1,2.3432E+2,8.5266E+1,2.3432E+2,8.5394E+1,2.3432E+2,8.1817E+1,2.3432E+2,7.7011E+1,
2.3434E+2,7.8995E+1,2.3434E+2,8.0059E+1,2.3434E+2,8.0230E+1,2.3434E+2,8.3353E+1,2.3434E+2,8.2848E+1,2.3434E+2,8.5978E+1,2.3434E+2,8.5260E+1,2.3434E+2,8.5564E+1,2.3434E+2,8.1941E+1,2.3434E+2,7.6986E+1,
2.3436E+2,7.8944E+1,2.3436E+2,7.9942E+1,2.3436E+2,8.0117E+1,2.3436E+2,8.3260E+1,2.3436E+2,8.2871E+1,2.3436E+2,8.5851E+1,2.3436E+2,8.5189E+1,2.3436E+2,8.5374E+1,2.3436E+2,8.1877E+1,2.3436E+2,7.7010E+1,
2.3438E+2,7.9111E+1,2.3438E+2,8.0121E+1,2.3438E+2,8.0310E+1,2.3438E+2,8.3309E+1,2.3438E+2,8.2889E+1,2.3438E+2,8.5923E+1,2.3438E+2,8.5269E+1,2.3438E+2,8.5517E+1,2.3438E+2,8.1913E+1,2.3438E+2,7.7076E+1,
2.3440E+2,7.8850E+1,2.3440E+2,7.9938E+1,2.3440E+2,8.0074E+1,2.3440E+2,8.3049E+1,2.3440E+2,8.2805E+1,2.3440E+2,8.5745E+1,2.3440E+2,8.5137E+1,2.3440E+2,8.5374E+1,2.3440E+2,8.1827E+1,2.3440E+2,7.6928E+1,
2.3442E+2,7.9066E+1,2.3442E+2,8.0182E+1,2.3442E+2,8.0248E+1,2.3442E+2,8.3250E+1,2.3442E+2,8.2891E+1,2.3442E+2,8.5905E+1,2.3442E+2,8.5302E+1,2.3442E+2,8.5472E+1,2.3442E+2,8.1899E+1,2.3442E+2,7.6914E+1,
2.3444E+2,7.8970E+1,2.3444E+2,7.9875E+1,2.3444E+2,8.0131E+1,2.3444E+2,8.3153E+1,2.3444E+2,8.2895E+1,2.3444E+2,8.5807E+1,2.3444E+2,8.5077E+1,2.3444E+2,8.5390E+1,2.3444E+2,8.1785E+1,2.3444E+2,7.6954E+1,
2.3446E+2,7.9015E+1,2.3446E+2,8.0149E+1,2.3446E+2,8.0237E+1,2.3446E+2,8.3391E+1,2.3446E+2,8.2981E+1,2.3446E+2,8.5988E+1,2.3446E+2,8.5255E+1,2.3446E+2,8.5456E+1,2.3446E+2,8.1942E+1,2.3446E+2,7.7038E+1,
2.3448E+2,7.8935E+1,2.3448E+2,7.9904E+1,2.3448E+2,8.0170E+1,2.3448E+2,8.3179E+1,2.3448E+2,8.2879E+1,2.3448E+2,8.5888E+1,2.3448E+2,8.5184E+1,2.3448E+2,8.5412E+1,2.3448E+2,8.1824E+1,2.3448E+2,7.6952E+1,
2.3450E+2,7.9077E+1,2.3450E+2,8.0083E+1,2.3450E+2,8.0244E+1,2.3450E+2,8.3269E+1,2.3450E+2,8.2939E+1,2.3450E+2,8.5893E+1,2.3450E+2,8.5265E+1,2.3450E+2,8.5475E+1,2.3450E+2,8.1897E+1,2.3450E+2,7.7079E+1,
2.3452E+2,7.8925E+1,2.3452E+2,8.0016E+1,2.3452E+2,8.0155E+1,2.3452E+2,8.3205E+1,2.3452E+2,8.2811E+1,2.3452E+2,8.5807E+1,2.3452E+2,8.5225E+1,2.3452E+2,8.5424E+1,2.3452E+2,8.1801E+1,2.3452E+2,7.6814E+1,
2.3454E+2,7.8984E+1,2.3454E+2,8.0058E+1,2.3454E+2,8.0157E+1,2.3454E+2,8.3268E+1,2.3454E+2,8.2850E+1,2.3454E+2,8.5806E+1,2.3454E+2,8.5217E+1,2.3454E+2,8.5444E+1,2.3454E+2,8.1854E+1,2.3454E+2,7.6917E+1,
2.3456E+2,7.8955E+1,2.3456E+2,8.0093E+1,2.3456E+2,8.0242E+1,2.3456E+2,8.3304E+1,2.3456E+2,8.2879E+1,2.3456E+2,8.5950E+1,2.3456E+2,8.5306E+1,2.3456E+2,8.5392E+1,2.3456E+2,8.1919E+1,2.3456E+2,7.6900E+1,
2.3458E+2,7.8870E+1,2.3458E+2,8.0029E+1,2.3458E+2,8.0117E+1,2.3458E+2,8.3211E+1,2.3458E+2,8.2809E+1,2.3458E+2,8.5849E+1,2.3458E+2,8.5161E+1,2.3458E+2,8.5485E+1,2.3458E+2,8.1852E+1,2.3458E+2,7.6832E+1,
2.3460E+2,7.8945E+1,2.3460E+2,8.0026E+1,2.3460E+2,8.0141E+1,2.3460E+2,8.3247E+1,2.3460E+2,8.2896E+1,2.3460E+2,8.5822E+1,2.3460E+2,8.5180E+1,2.3460E+2,8.5422E+1,2.3460E+2,8.1735E+1,2.3460E+2,7.6949E+1,
2.3462E+2,7.9087E+1,2.3462E+2,8.0126E+1,2.3462E+2,8.0213E+1,2.3462E+2,8.3395E+1,2.3462E+2,8.2794E+1,2.3462E+2,8.5830E+1,2.3462E+2,8.5264E+1,2.3462E+2,8.5501E+1,2.3462E+2,8.1827E+1,2.3462E+2,7.6956E+1,
2.3464E+2,7.8922E+1,2.3464E+2,7.9968E+1,2.3464E+2,8.0069E+1,2.3464E+2,8.3143E+1,2.3464E+2,8.2858E+1,2.3464E+2,8.5938E+1,2.3464E+2,8.5129E+1,2.3464E+2,8.5243E+1,2.3464E+2,8.1807E+1,2.3464E+2,7.6835E+1,
2.3466E+2,7.8853E+1,2.3466E+2,7.9978E+1,2.3466E+2,8.0029E+1,2.3466E+2,8.3216E+1,2.3466E+2,8.2721E+1,2.3466E+2,8.5792E+1,2.3466E+2,8.5158E+1,2.3466E+2,8.5399E+1,2.3466E+2,8.1764E+1,2.3466E+2,7.6838E+1,
2.3468E+2,7.9052E+1,2.3468E+2,8.0124E+1,2.3468E+2,8.0223E+1,2.3468E+2,8.3237E+1,2.3468E+2,8.2874E+1,2.3468E+2,8.5745E+1,2.3468E+2,8.5195E+1,2.3468E+2,8.5408E+1,2.3468E+2,8.1913E+1,2.3468E+2,7.6927E+1,
2.3470E+2,7.8908E+1,2.3470E+2,7.9896E+1,2.3470E+2,8.0135E+1,2.3470E+2,8.3231E+1,2.3470E+2,8.2815E+1,2.3470E+2,8.5804E+1,2.3470E+2,8.5212E+1,2.3470E+2,8.5467E+1,2.3470E+2,8.1765E+1,2.3470E+2,7.6834E+1,
2.3472E+2,7.8949E+1,2.3472E+2,7.9987E+1,2.3472E+2,8.0130E+1,2.3472E+2,8.3224E+1,2.3472E+2,8.2786E+1,2.3472E+2,8.5813E+1,2.3472E+2,8.5122E+1,2.3472E+2,8.5388E+1,2.3472E+2,8.1738E+1,2.3472E+2,7.6866E+1,
2.3474E+2,7.8937E+1,2.3474E+2,8.0119E+1,2.3474E+2,8.0194E+1,2.3474E+2,8.3149E+1,2.3474E+2,8.2848E+1,2.3474E+2,8.5856E+1,2.3474E+2,8.5171E+1,2.3474E+2,8.5491E+1,2.3474E+2,8.1959E+1,2.3474E+2,7.6918E+1,
2.3476E+2,7.8920E+1,2.3476E+2,8.0089E+1,2.3476E+2,8.0130E+1,2.3476E+2,8.3166E+1,2.3476E+2,8.2858E+1,2.3476E+2,8.5887E+1,2.3476E+2,8.5219E+1,2.3476E+2,8.5446E+1,2.3476E+2,8.1767E+1,2.3476E+2,7.6859E+1,
2.3478E+2,7.9068E+1,2.3478E+2,8.0086E+1,2.3478E+2,8.0239E+1,2.3478E+2,8.3338E+1,2.3478E+2,8.2902E+1,2.3478E+2,8.5982E+1,2.3478E+2,8.5264E+1,2.3478E+2,8.5518E+1,2.3478E+2,8.1990E+1,2.3478E+2,7.6903E+1,
2.3480E+2,7.8850E+1,2.3480E+2,7.9960E+1,2.3480E+2,8.0036E+1,2.3480E+2,8.3198E+1,2.3480E+2,8.2855E+1,2.3480E+2,8.5756E+1,2.3480E+2,8.5192E+1,2.3480E+2,8.5342E+1,2.3480E+2,8.1894E+1,2.3480E+2,7.6711E+1,
2.3482E+2,7.9014E+1,2.3482E+2,8.0017E+1,2.3482E+2,8.0183E+1,2.3482E+2,8.3204E+1,2.3482E+2,8.2843E+1,2.3482E+2,8.5891E+1,2.3482E+2,8.5109E+1,2.3482E+2,8.5400E+1,2.3482E+2,8.1873E+1,2.3482E+2,7.6916E+1,
2.3484E+2,7.8940E+1,2.3484E+2,7.9965E+1,2.3484E+2,8.0009E+1,2.3484E+2,8.3207E+1,2.3484E+2,8.2835E+1,2.3484E+2,8.5878E+1,2.3484E+2,8.5139E+1,2.3484E+2,8.5435E+1,2.3484E+2,8.1899E+1,2.3484E+2,7.6739E+1,
2.3486E+2,7.8977E+1,2.3486E+2,8.0049E+1,2.3486E+2,8.0096E+1,2.3486E+2,8.3144E+1,2.3486E+2,8.2731E+1,2.3486E+2,8.5684E+1,2.3486E+2,8.5202E+1,2.3486E+2,8.5428E+1,2.3486E+2,8.1795E+1,2.3486E+2,7.6728E+1,
2.3488E+2,7.9041E+1,2.3488E+2,8.0070E+1,2.3488E+2,8.0257E+1,2.3488E+2,8.3263E+1,2.3488E+2,8.2952E+1,2.3488E+2,8.6006E+1,2.3488E+2,8.5205E+1,2.3488E+2,8.5573E+1,2.3488E+2,8.1968E+1,2.3488E+2,7.6818E+1,
2.3490E+2,7.9028E+1,2.3490E+2,8.0089E+1,2.3490E+2,8.0197E+1,2.3490E+2,8.3175E+1,2.3490E+2,8.2924E+1,2.3490E+2,8.5868E+1,2.3490E+2,8.5277E+1,2.3490E+2,8.5539E+1,2.3490E+2,8.1897E+1,2.3490E+2,7.6883E+1,
2.3492E+2,7.8965E+1,2.3492E+2,8.0034E+1,2.3492E+2,8.0165E+1,2.3492E+2,8.3194E+1,2.3492E+2,8.2718E+1,2.3492E+2,8.5773E+1,2.3492E+2,8.5195E+1,2.3492E+2,8.5334E+1,2.3492E+2,8.1836E+1,2.3492E+2,7.6836E+1,
2.3494E+2,7.8944E+1,2.3494E+2,8.0061E+1,2.3494E+2,8.0201E+1,2.3494E+2,8.3197E+1,2.3494E+2,8.2832E+1,2.3494E+2,8.5928E+1,2.3494E+2,8.5246E+1,2.3494E+2,8.5497E+1,2.3494E+2,8.1822E+1,2.3494E+2,7.6882E+1,
2.3496E+2,7.8878E+1,2.3496E+2,8.0050E+1,2.3496E+2,8.0149E+1,2.3496E+2,8.3224E+1,2.3496E+2,8.2908E+1,2.3496E+2,8.5888E+1,2.3496E+2,8.5171E+1,2.3496E+2,8.5471E+1,2.3496E+2,8.1861E+1,2.3496E+2,7.6807E+1,
2.3498E+2,7.8890E+1,2.3498E+2,7.9948E+1,2.3498E+2,8.0028E+1,2.3498E+2,8.3163E+1,2.3498E+2,8.2721E+1,2.3498E+2,8.5726E+1,2.3498E+2,8.5118E+1,2.3498E+2,8.5242E+1,2.3498E+2,8.1749E+1,2.3498E+2,7.6601E+1,
2.3500E+2,7.8952E+1,2.3500E+2,8.0079E+1,2.3500E+2,8.0096E+1,2.3500E+2,8.3137E+1,2.3500E+2,8.2844E+1,2.3500E+2,8.5881E+1,2.3500E+2,8.5150E+1,2.3500E+2,8.5421E+1,2.3500E+2,8.1787E+1,2.3500E+2,7.6785E+1,
2.3502E+2,7.8900E+1,2.3502E+2,8.0026E+1,2.3502E+2,8.0203E+1,2.3502E+2,8.3213E+1,2.3502E+2,8.2821E+1,2.3502E+2,8.5798E+1,2.3502E+2,8.5189E+1,2.3502E+2,8.5465E+1,2.3502E+2,8.1947E+1,2.3502E+2,7.6808E+1,
2.3504E+2,7.8914E+1,2.3504E+2,7.9990E+1,2.3504E+2,8.0041E+1,2.3504E+2,8.3222E+1,2.3504E+2,8.2858E+1,2.3504E+2,8.5819E+1,2.3504E+2,8.5091E+1,2.3504E+2,8.5395E+1,2.3504E+2,8.1733E+1,2.3504E+2,7.6802E+1,
2.3506E+2,7.8912E+1,2.3506E+2,7.9839E+1,2.3506E+2,8.0031E+1,2.3506E+2,8.3160E+1,2.3506E+2,8.2802E+1,2.3506E+2,8.5762E+1,2.3506E+2,8.5145E+1,2.3506E+2,8.5351E+1,2.3506E+2,8.1730E+1,2.3506E+2,7.6720E+1,
2.3508E+2,7.8883E+1,2.3508E+2,8.0039E+1,2.3508E+2,8.0046E+1,2.3508E+2,8.3201E+1,2.3508E+2,8.2850E+1,2.3508E+2,8.5736E+1,2.3508E+2,8.5155E+1,2.3508E+2,8.5457E+1,2.3508E+2,8.1803E+1,2.3508E+2,7.6788E+1,
2.3510E+2,7.8848E+1,2.3510E+2,7.9952E+1,2.3510E+2,8.0047E+1,2.3510E+2,8.3193E+1,2.3510E+2,8.2838E+1,2.3510E+2,8.5765E+1,2.3510E+2,8.5188E+1,2.3510E+2,8.5455E+1,2.3510E+2,8.1830E+1,2.3510E+2,7.6701E+1,
2.3512E+2,7.8870E+1,2.3512E+2,7.9928E+1,2.3512E+2,7.9997E+1,2.3512E+2,8.3067E+1,2.3512E+2,8.2767E+1,2.3512E+2,8.5699E+1,2.3512E+2,8.5099E+1,2.3512E+2,8.5356E+1,2.3512E+2,8.1729E+1,2.3512E+2,7.6645E+1,
2.3514E+2,7.8986E+1,2.3514E+2,8.0000E+1,2.3514E+2,8.0131E+1,2.3514E+2,8.3159E+1,2.3514E+2,8.2771E+1,2.3514E+2,8.5814E+1,2.3514E+2,8.5126E+1,2.3514E+2,8.5409E+1,2.3514E+2,8.1799E+1,2.3514E+2,7.6748E+1,
2.3516E+2,7.8906E+1,2.3516E+2,7.9903E+1,2.3516E+2,8.0043E+1,2.3516E+2,8.3078E+1,2.3516E+2,8.2731E+1,2.3516E+2,8.5758E+1,2.3516E+2,8.5153E+1,2.3516E+2,8.5358E+1,2.3516E+2,8.1727E+1,2.3516E+2,7.6683E+1,
2.3518E+2,7.8932E+1,2.3518E+2,7.9960E+1,2.3518E+2,8.0183E+1,2.3518E+2,8.3191E+1,2.3518E+2,8.2848E+1,2.3518E+2,8.5845E+1,2.3518E+2,8.5291E+1,2.3518E+2,8.5433E+1,2.3518E+2,8.1857E+1,2.3518E+2,7.6865E+1,
2.3520E+2,7.8850E+1,2.3520E+2,7.9941E+1,2.3520E+2,8.0080E+1,2.3520E+2,8.3178E+1,2.3520E+2,8.2711E+1,2.3520E+2,8.5717E+1,2.3520E+2,8.5111E+1,2.3520E+2,8.5336E+1,2.3520E+2,8.1744E+1,2.3520E+2,7.6673E+1,
2.3522E+2,7.8972E+1,2.3522E+2,8.0052E+1,2.3522E+2,8.0134E+1,2.3522E+2,8.3319E+1,2.3522E+2,8.2904E+1,2.3522E+2,8.5984E+1,2.3522E+2,8.5128E+1,2.3522E+2,8.5470E+1,2.3522E+2,8.1876E+1,2.3522E+2,7.6678E+1,
2.3524E+2,7.9060E+1,2.3524E+2,8.0093E+1,2.3524E+2,8.0065E+1,2.3524E+2,8.3171E+1,2.3524E+2,8.2733E+1,2.3524E+2,8.5782E+1,2.3524E+2,8.5096E+1,2.3524E+2,8.5381E+1,2.3524E+2,8.1858E+1,2.3524E+2,7.6677E+1,
2.3526E+2,7.8869E+1,2.3526E+2,8.0008E+1,2.3526E+2,8.0025E+1,2.3526E+2,8.3078E+1,2.3526E+2,8.2835E+1,2.3526E+2,8.5668E+1,2.3526E+2,8.5154E+1,2.3526E+2,8.5406E+1,2.3526E+2,8.1744E+1,2.3526E+2,7.6691E+1,
2.3528E+2,7.8927E+1,2.3528E+2,7.9900E+1,2.3528E+2,8.0094E+1,2.3528E+2,8.3101E+1,2.3528E+2,8.2783E+1,2.3528E+2,8.5661E+1,2.3528E+2,8.4956E+1,2.3528E+2,8.5297E+1,2.3528E+2,8.1827E+1,2.3528E+2,7.6675E+1,
2.3530E+2,7.8821E+1,2.3530E+2,7.9841E+1,2.3530E+2,8.0130E+1,2.3530E+2,8.3138E+1,2.3530E+2,8.2743E+1,2.3530E+2,8.5766E+1,2.3530E+2,8.5057E+1,2.3530E+2,8.5318E+1,2.3530E+2,8.1759E+1,2.3530E+2,7.6618E+1,
2.3532E+2,7.8968E+1,2.3532E+2,8.0031E+1,2.3532E+2,8.0169E+1,2.3532E+2,8.3201E+1,2.3532E+2,8.2975E+1,2.3532E+2,8.5900E+1,2.3532E+2,8.5307E+1,2.3532E+2,8.5492E+1,2.3532E+2,8.1930E+1,2.3532E+2,7.6793E+1,
2.3534E+2,7.8782E+1,2.3534E+2,7.9914E+1,2.3534E+2,8.0095E+1,2.3534E+2,8.3141E+1,2.3534E+2,8.2712E+1,2.3534E+2,8.5750E+1,2.3534E+2,8.5075E+1,2.3534E+2,8.5333E+1,2.3534E+2,8.1621E+1,2.3534E+2,7.6713E+1,
2.3536E+2,7.8818E+1,2.3536E+2,8.0008E+1,2.3536E+2,8.0150E+1,2.3536E+2,8.3240E+1,2.3536E+2,8.2770E+1,2.3536E+2,8.5765E+1,2.3536E+2,8.5169E+1,2.3536E+2,8.5446E+1,2.3536E+2,8.1804E+1,2.3536E+2,7.6780E+1,
2.3538E+2,7.8823E+1,2.3538E+2,7.9832E+1,2.3538E+2,7.9956E+1,2.3538E+2,8.3104E+1,2.3538E+2,8.2699E+1,2.3538E+2,8.5668E+1,2.3538E+2,8.5101E+1,2.3538E+2,8.5274E+1,2.3538E+2,8.1728E+1,2.3538E+2,7.6711E+1,
2.3540E+2,7.8807E+1,2.3540E+2,7.9822E+1,2.3540E+2,8.0025E+1,2.3540E+2,8.3126E+1,2.3540E+2,8.2777E+1,2.3540E+2,8.5792E+1,2.3540E+2,8.5148E+1,2.3540E+2,8.5361E+1,2.3540E+2,8.1746E+1,2.3540E+2,7.6718E+1,
2.3542E+2,7.8803E+1,2.3542E+2,7.9922E+1,2.3542E+2,7.9946E+1,2.3542E+2,8.3064E+1,2.3542E+2,8.2630E+1,2.3542E+2,8.5595E+1,2.3542E+2,8.5012E+1,2.3542E+2,8.5262E+1,2.3542E+2,8.1741E+1,2.3542E+2,7.6653E+1,
2.3544E+2,7.8794E+1,2.3544E+2,7.9772E+1,2.3544E+2,7.9860E+1,2.3544E+2,8.2986E+1,2.3544E+2,8.2626E+1,2.3544E+2,8.5613E+1,2.3544E+2,8.4968E+1,2.3544E+2,8.5184E+1,2.3544E+2,8.1598E+1,2.3544E+2,7.6576E+1,
2.3546E+2,7.8845E+1,2.3546E+2,7.9910E+1,2.3546E+2,7.9930E+1,2.3546E+2,8.3111E+1,2.3546E+2,8.2774E+1,2.3546E+2,8.5772E+1,2.3546E+2,8.5097E+1,2.3546E+2,8.5392E+1,2.3546E+2,8.1821E+1,2.3546E+2,7.6673E+1,
2.3548E+2,7.8742E+1,2.3548E+2,7.9854E+1,2.3548E+2,8.0029E+1,2.3548E+2,8.3121E+1,2.3548E+2,8.2743E+1,2.3548E+2,8.5808E+1,2.3548E+2,8.4987E+1,2.3548E+2,8.5265E+1,2.3548E+2,8.1769E+1,2.3548E+2,7.6673E+1,
2.3550E+2,7.8812E+1,2.3550E+2,7.9927E+1,2.3550E+2,8.0128E+1,2.3550E+2,8.3197E+1,2.3550E+2,8.2695E+1,2.3550E+2,8.5771E+1,2.3550E+2,8.5203E+1,2.3550E+2,8.5441E+1,2.3550E+2,8.1799E+1,2.3550E+2,7.6692E+1,
2.3552E+2,7.8735E+1,2.3552E+2,7.9695E+1,2.3552E+2,7.9988E+1,2.3552E+2,8.3062E+1,2.3552E+2,8.2633E+1,2.3552E+2,8.5660E+1,2.3552E+2,8.4990E+1,2.3552E+2,8.5144E+1,2.3552E+2,8.1668E+1,2.3552E+2,7.6558E+1,
2.3554E+2,7.8836E+1,2.3554E+2,7.9894E+1,2.3554E+2,7.9930E+1,2.3554E+2,8.3047E+1,2.3554E+2,8.2729E+1,2.3554E+2,8.5721E+1,2.3554E+2,8.5022E+1,2.3554E+2,8.5299E+1,2.3554E+2,8.1744E+1,2.3554E+2,7.6664E+1,
2.3556E+2,7.8843E+1,2.3556E+2,7.9752E+1,2.3556E+2,7.9973E+1,2.3556E+2,8.2911E+1,2.3556E+2,8.2549E+1,2.3556E+2,8.5740E+1,2.3556E+2,8.4950E+1,2.3556E+2,8.5211E+1,2.3556E+2,8.1657E+1,2.3556E+2,7.6547E+1,
2.3558E+2,7.8941E+1,2.3558E+2,7.9920E+1,2.3558E+2,8.0005E+1,2.3558E+2,8.3189E+1,2.3558E+2,8.2749E+1,2.3558E+2,8.5735E+1,2.3558E+2,8.5145E+1,2.3558E+2,8.5230E+1,2.3558E+2,8.1774E+1,2.3558E+2,7.6715E+1,
2.3560E+2,7.8862E+1,2.3560E+2,7.9823E+1,2.3560E+2,8.0017E+1,2.3560E+2,8.3193E+1,2.3560E+2,8.2753E+1,2.3560E+2,8.5687E+1,2.3560E+2,8.5076E+1,2.3560E+2,8.5295E+1,2.3560E+2,8.1758E+1,2.3560E+2,7.6689E+1,
2.3562E+2,7.8888E+1,2.3562E+2,7.9956E+1,2.3562E+2,8.0086E+1,2.3562E+2,8.3156E+1,2.3562E+2,8.2806E+1,2.3562E+2,8.5649E+1,2.3562E+2,8.5131E+1,2.3562E+2,8.5354E+1,2.3562E+2,8.1793E+1,2.3562E+2,7.6745E+1,
2.3564E+2,7.8693E+1,2.3564E+2,7.9791E+1,2.3564E+2,7.9869E+1,2.3564E+2,8.2974E+1,2.3564E+2,8.2659E+1,2.3564E+2,8.5741E+1,2.3564E+2,8.4998E+1,2.3564E+2,8.5283E+1,2.3564E+2,8.1641E+1,2.3564E+2,7.6575E+1,
2.3566E+2,7.8809E+1,2.3566E+2,7.9914E+1,2.3566E+2,7.9979E+1,2.3566E+2,8.3193E+1,2.3566E+2,8.2672E+1,2.3566E+2,8.5658E+1,2.3566E+2,8.5098E+1,2.3566E+2,8.5191E+1,2.3566E+2,8.1714E+1,2.3566E+2,7.6689E+1,
2.3568E+2,7.8791E+1,2.3568E+2,7.9856E+1,2.3568E+2,7.9995E+1,2.3568E+2,8.3039E+1,2.3568E+2,8.2604E+1,2.3568E+2,8.5683E+1,2.3568E+2,8.4993E+1,2.3568E+2,8.5196E+1,2.3568E+2,8.1682E+1,2.3568E+2,7.6600E+1,
2.3570E+2,7.8828E+1,2.3570E+2,7.9916E+1,2.3570E+2,7.9986E+1,2.3570E+2,8.3077E+1,2.3570E+2,8.2644E+1,2.3570E+2,8.5665E+1,2.3570E+2,8.5053E+1,2.3570E+2,8.5252E+1,2.3570E+2,8.1669E+1,2.3570E+2,7.6683E+1,
2.3572E+2,7.8738E+1,2.3572E+2,7.9944E+1,2.3572E+2,8.0000E+1,2.3572E+2,8.3207E+1,2.3572E+2,8.2769E+1,2.3572E+2,8.5788E+1,2.3572E+2,8.5116E+1,2.3572E+2,8.5374E+1,2.3572E+2,8.1879E+1,2.3572E+2,7.6819E+1,
2.3574E+2,7.8844E+1,2.3574E+2,7.9854E+1,2.3574E+2,8.0009E+1,2.3574E+2,8.3131E+1,2.3574E+2,8.2703E+1,2.3574E+2,8.5686E+1,2.3574E+2,8.5169E+1,2.3574E+2,8.5321E+1,2.3574E+2,8.1732E+1,2.3574E+2,7.6685E+1,
2.3576E+2,7.8845E+1,2.3576E+2,7.9909E+1,2.3576E+2,8.0053E+1,2.3576E+2,8.3102E+1,2.3576E+2,8.2688E+1,2.3576E+2,8.5698E+1,2.3576E+2,8.5044E+1,2.3576E+2,8.5225E+1,2.3576E+2,8.1685E+1,2.3576E+2,7.6540E+1,
2.3578E+2,7.8800E+1,2.3578E+2,7.9894E+1,2.3578E+2,8.0016E+1,2.3578E+2,8.3023E+1,2.3578E+2,8.2651E+1,2.3578E+2,8.5710E+1,2.3578E+2,8.5005E+1,2.3578E+2,8.5296E+1,2.3578E+2,8.1676E+1,2.3578E+2,7.6709E+1,
2.3580E+2,7.8848E+1,2.3580E+2,7.9870E+1,2.3580E+2,8.0068E+1,2.3580E+2,8.3067E+1,2.3580E+2,8.2723E+1,2.3580E+2,8.5796E+1,2.3580E+2,8.5024E+1,2.3580E+2,8.5302E+1,2.3580E+2,8.1653E+1,2.3580E+2,7.6600E+1,
2.3582E+2,7.8944E+1,2.3582E+2,7.9854E+1,2.3582E+2,8.0097E+1,2.3582E+2,8.3082E+1,2.3582E+2,8.2752E+1,2.3582E+2,8.5817E+1,2.3582E+2,8.5102E+1,2.3582E+2,8.5362E+1,2.3582E+2,8.1675E+1,2.3582E+2,7.6633E+1,
2.3584E+2,7.8858E+1,2.3584E+2,7.9900E+1,2.3584E+2,8.0019E+1,2.3584E+2,8.2991E+1,2.3584E+2,8.2625E+1,2.3584E+2,8.5684E+1,2.3584E+2,8.5025E+1,2.3584E+2,8.5240E+1,2.3584E+2,8.1685E+1,2.3584E+2,7.6727E+1,
2.3586E+2,7.8782E+1,2.3586E+2,7.9896E+1,2.3586E+2,8.0077E+1,2.3586E+2,8.3064E+1,2.3586E+2,8.2762E+1,2.3586E+2,8.5762E+1,2.3586E+2,8.5148E+1,2.3586E+2,8.5300E+1,2.3586E+2,8.1824E+1,2.3586E+2,7.6774E+1,
2.3588E+2,7.8757E+1,2.3588E+2,7.9861E+1,2.3588E+2,8.0054E+1,2.3588E+2,8.2978E+1,2.3588E+2,8.2694E+1,2.3588E+2,8.5676E+1,2.3588E+2,8.5004E+1,2.3588E+2,8.5225E+1,2.3588E+2,8.1690E+1,2.3588E+2,7.6667E+1,
2.3590E+2,7.8806E+1,2.3590E+2,7.9914E+1,2.3590E+2,8.0056E+1,2.3590E+2,8.3168E+1,2.3590E+2,8.2661E+1,2.3590E+2,8.5651E+1,2.3590E+2,8.4994E+1,2.3590E+2,8.5183E+1,2.3590E+2,8.1574E+1,2.3590E+2,7.6688E+1,
2.3592E+2,7.8779E+1,2.3592E+2,7.9952E+1,2.3592E+2,8.0065E+1,2.3592E+2,8.3117E+1,2.3592E+2,8.2704E+1,2.3592E+2,8.5742E+1,2.3592E+2,8.5194E+1,2.3592E+2,8.5230E+1,2.3592E+2,8.1732E+1,2.3592E+2,7.6721E+1,
2.3594E+2,7.8857E+1,2.3594E+2,7.9877E+1,2.3594E+2,8.0017E+1,2.3594E+2,8.3129E+1,2.3594E+2,8.2648E+1,2.3594E+2,8.5711E+1,2.3594E+2,8.5034E+1,2.3594E+2,8.5288E+1,2.3594E+2,8.1862E+1,2.3594E+2,7.6759E+1,
